. Sequence file : [Blattabacteria16S.phy]

. Model of nucleotides substitution : GTR

. Initial tree : [BioNJ]


. Data	Nb of 	Likelihood	Discrete   	Number of 	Gamma shape	Proportion of	Nucleotides frequencies               	Instantaneous rate matrix              	
  set	taxa	loglk     	gamma model	categories	parameter  	invariant    	f(A)      f(C)      f(G)      f(T)    	[A---------C---------G---------T------]	

  #915	21   	-7469.45855	Yes        	4        	0.216    	0.000    	 0.27727   0.19865   0.28753   0.23655	-1.04471   0.13295   0.63958   0.27218  
      	     	          	           	          	           	             	                                      	 0.18556  -1.03046   0.08069   0.76421  
      	     	          	           	          	           	             	                                      	 0.61677   0.05575  -0.82031   0.14779  
      	     	          	           	          	           	             	                                      	 0.31903   0.64177   0.17964  -1.14044  

  #916	21   	-7376.83796	Yes        	4        	0.250    	0.000    	 0.28843   0.20349   0.26420   0.24388	-0.95913   0.08434   0.64302   0.23177  
      	     	          	           	          	           	             	                                      	 0.11955  -1.00372   0.09377   0.79040  
      	     	          	           	          	           	             	                                      	 0.70200   0.07222  -0.93863   0.16441  
      	     	          	           	          	           	             	                                      	 0.27411   0.65949   0.17811  -1.11171  

  #917	21   	-7366.58281	Yes        	4        	0.246    	0.000    	 0.27030   0.19663   0.28649   0.24658	-1.03140   0.10633   0.64008   0.28498  
      	     	          	           	          	           	             	                                      	 0.14618  -1.03470   0.09909   0.78944  
      	     	          	           	          	           	             	                                      	 0.60392   0.06801  -0.83425   0.16232  
      	     	          	           	          	           	             	                                      	 0.31240   0.62950   0.18859  -1.13048  

  #918	21   	-7668.87699	Yes        	4        	0.259    	0.000    	 0.26812   0.18776   0.28800   0.25612	-1.12296   0.10899   0.74893   0.26504  
      	     	          	           	          	           	             	                                      	 0.15563  -1.01940   0.06965   0.79411  
      	     	          	           	          	           	             	                                      	 0.69722   0.04541  -0.87016   0.12754  
      	     	          	           	          	           	             	                                      	 0.27746   0.58218   0.14341  -1.00305  

  #919	21   	-7354.34684	Yes        	4        	0.220    	0.000    	 0.29722   0.19673   0.26551   0.24053	-0.98504   0.11294   0.55130   0.32080  
      	     	          	           	          	           	             	                                      	 0.17063  -0.99462   0.05795   0.76605  
      	     	          	           	          	           	             	                                      	 0.61714   0.04293  -0.83001   0.16993  
